date,forecast_12_mean,forecast_error_12_mean
2000-04-01,3.792388158439994,0.5223881784399976
2000-05-01,3.7883816634800054,0.1683817770400011
2000-06-01,3.805196818200052,0.5551968181999932
2000-07-01,3.8063575162799537,1.0863574852000173
2000-08-01,3.7949961492799686,1.0749961185599763
2000-09-01,3.7927005928400392,1.142700494080004
2000-10-01,3.790955364439953,1.6609552475199738
2000-11-01,3.7897425221200036,1.8897425450799956
2000-12-01,3.787125655960028,2.237125704479994
2001-01-01,3.796885641760054,2.6568856565600285
2001-02-01,3.7922930032800073,2.652293017839972
2001-03-01,3.77745932996005,2.2974593123599734
2001-04-01,3.776245296519966,2.1362453105999584
2001-05-01,3.784146974120051,2.6041470280799968
2001-06-01,3.774224882080042,2.704224830120035
2001-07-01,3.76686233155992,2.306862292839982
2001-08-01,3.7607265306800306,1.9607265773200293
2001-09-01,3.7545223034399107,2.244522313439997
2001-10-01,3.7448638735600683,1.7148639025599761
2001-11-01,3.736661398159998,1.5366613513200167
2001-12-01,3.7249905217200032,1.34499040856001
2002-01-01,3.71491782828001,1.11491792164
2002-02-01,3.7032832388400485,0.7232832208399952
2002-03-01,3.6935954221199414,0.6735954406799808
2002-04-01,3.6823749608000305,1.4623749330000044
2002-05-01,3.671562845359933,1.6115629011600237
2002-06-01,3.6585383753199916,1.5485384776000035
2002-07-01,3.65057163055997,1.5405717356000033
2002-08-01,3.641405647639979,1.4814055622400295
2002-09-01,3.6307003374800617,1.3107004033200116
2002-10-01,3.623115580720008,1.5831156196000435
2002-11-01,3.618446437439989,1.8484464567599865
2002-12-01,3.610353976000009,1.7303539806800063
2003-01-01,3.6068590524000332,1.6768591040400467
2003-02-01,3.60665844011994,1.9166583821999956
2003-03-01,3.6039319986800495,1.8639319884400078
2003-04-01,3.594218391119908,1.3042184286399878
2003-05-01,3.5865867526799966,0.5365868013600025
2003-06-01,3.5813017230799544,0.3113017430799957
2003-07-01,3.5740035594799635,0.5840035493999981
2003-08-01,3.5678960979600225,0.9178960020399944
2003-09-01,3.5622341896799523,1.0222342283600026
2003-10-01,3.5561295844799914,0.3661295276399978
2003-11-01,3.5474683367200446,0.02746835572000004
2003-12-01,3.5409051308399535,0.28090514080000173
2004-01-01,3.535080770920003,0.5650807424799902
2004-02-01,3.526496097480021,0.5164961076799937
2004-03-01,3.5176495054400383,0.3676494111600027
2004-04-01,3.513542975719913,0.0035429850399999563
2004-05-01,3.514082191760043,0.7140822394800016
2004-06-01,3.5164552823599204,0.9864553131599919
2004-07-01,3.5111733580399753,0.34117328088000504
2004-08-01,3.505699099479998,-0.1343010045600023
2004-09-01,3.500029305719974,-1.1899707519200213
2004-10-01,3.502260564919993,-0.8477393445200057
2004-11-01,3.5103124086400137,0.050312371319998876
2004-12-01,3.5044784007599263,0.08447832375999763
2005-01-01,3.49813265592004,-0.4918673541599978
2005-02-01,3.495538716600051,-0.10446118587999975
2005-03-01,3.4948909279599505,0.13489103311999623
2005-04-01,3.502855484320002,-0.04714446875999964
2005-05-01,3.489548382680079,-0.6804516952400137
2005-06-01,3.4849477017200274,-0.8350524683599855
2005-07-01,3.4877829947999945,-0.6622171013599814
2005-08-01,3.500777659000031,-0.3192222765599976
2005-09-01,4.146286265399964,2.086286322759987
2005-10-01,4.820005997400076,3.5100060557199813
2005-11-01,4.161408282160041,2.191408254240017
2005-12-01,3.7031010593599794,1.163101096239986
2006-01-01,3.7962816905599888,1.7162817696400727
2006-02-01,3.639091500519982,1.2190914276799893
2006-03-01,3.537696559719984,0.7576965875999908
2006-04-01,3.526661305320043,0.9566613719999904
2006-05-01,3.6252459681999443,0.9352459090800022
2006-06-01,3.9467927152799414,1.2567926612399973
2006-07-01,4.22715930823993,1.8671594122799815
2006-08-01,4.070345568079997,2.1003455377999733
2006-09-01,3.5236949543599345,0.7636949653200344
2006-10-01,3.507776527319995,-0.032223434319999515
2006-11-01,3.5025582722799697,-0.8074416726000071
2006-12-01,3.4978338782001104,-0.5821660445600121
2007-01-01,3.4928150770400292,-0.7871851264000024
2007-02-01,3.4893519300399922,-0.5406482780800085
2007-03-01,3.4868476509600335,-0.49315236643998667
2007-04-01,3.4833631444400432,-0.45663691227999625
2007-05-01,3.4794077851599643,-0.7005920427600077
2007-06-01,3.4774200715199868,-1.5425799087200107
2007-07-01,3.4721594357199033,-2.1278404715200225
2007-08-01,3.467598146000041,-1.9024017415600292
2007-09-01,3.464612849079995,-1.4753872065200138
2007-10-01,3.4734453375199927,-0.1865547467600015
2007-11-01,3.604761471119985,2.5347614207999785
2007-12-01,3.7111458178799586,3.6211458138400334
2008-01-01,4.087103651320101,4.057103652200083
2008-02-01,4.198105243239933,3.9581052486399395
2008-03-01,4.232993179639926,4.6129931751600415
2008-04-01,4.237179469960008,4.977179478519976
2008-05-01,4.535928174240073,5.815928145479819
2008-06-01,5.08455252327992,6.514552470959905
2008-07-01,5.1570988808400635,7.257098785120152
2008-08-01,5.159727230360045,6.639727249399994
2008-09-01,5.14233145704008,6.432331418999909
2008-10-01,4.97868123992006,5.1586812477198976
2008-11-01,3.5311985774400787,1.6911985438799744
2008-12-01,3.496087273119972,0.7760872440000114
2009-01-01,3.485487151399987,0.8554870365599865
2009-02-01,3.4750712784399727,1.3350711746799624
2009-03-01,3.4657019215199703,1.1557019781199898
2009-04-01,3.4587313802399486,1.2187313702399905
2009-05-01,3.626566257360072,1.6065662763999617
2009-06-01,6.231175909559858,5.181175956720004
2009-07-01,7.031943188279968,5.7919431784
2009-08-01,6.981005794359905,5.8310058197200485
2009-09-01,6.9251854487999704,5.785185462679983
2009-10-01,6.88120369331987,5.711203737360066
2009-11-01,6.510458697480002,5.370458710560031
2009-12-01,4.64928458259999,3.1492845826000395
2010-01-01,3.518650082479988,1.888650087439982
2010-02-01,3.395347750999996,1.2853478577600164
2010-03-01,3.381979116600007,0.7019790504400192
2010-04-01,3.375502226359948,0.21550214299999707
2010-05-01,3.3677361222399895,-0.20226381028000087
2010-06-01,3.3632945941600503,-0.19670534860000294
2010-07-01,3.3526713141201148,-0.2773287989999971
2010-08-01,3.343445900200016,-0.42655408023998964
2010-09-01,3.3338520779599974,-0.536147806399999
2010-10-01,3.3227078263199243,-0.20729214391999906
2010-11-01,3.311767278800032,-0.07823283120000234
2010-12-01,3.3005380236800015,0.34053798436000976
2011-01-01,3.289801175679973,0.3598011093999974
2011-02-01,3.279752090999967,0.40975220519999217
2011-03-01,3.2781509749600737,0.6281508817599974
2011-04-01,3.293993973359995,0.9939940161199984
2011-05-01,3.357541549599982,1.6575415021199458
2011-06-01,3.4241025631600777,1.7641025946000077
2011-07-01,3.5156504634799886,2.105650495839961
2011-08-01,3.8498573094000457,2.1598572538800425
2011-09-01,4.134492592720021,2.144492583720015
2011-10-01,4.141735102680046,1.9817350154799793
2011-11-01,4.119698101440056,2.3596981101999805
2011-12-01,3.7867645155600043,2.0467645059599997
2012-01-01,3.4927215346400855,1.902721500839984
2012-02-01,3.350453924960024,1.3704539058399696
2012-03-01,3.299855621520089,1.8298555933199836
2012-04-01,3.2838148128799873,2.223814871360036
2012-05-01,3.2742138133200402,1.914213797839996
2012-06-01,3.260822944120077,1.510822944119981
2012-07-01,3.2522934077999257,1.292293371719985
2012-08-01,3.240385508559969,1.720385528079966
2012-09-01,3.232516018400011,2.052516069919985
2012-10-01,3.2226444284798963,2.2626444493600495
2012-11-01,3.2145140966400225,1.9745140877599714
2012-12-01,3.204707026959987,1.704707026959974
2013-01-01,3.1976984453200172,1.617698402440017
2013-02-01,3.189669610720096,2.0596696154400584
2013-03-01,3.182144936400036,1.6721449454800366
2013-04-01,3.175707098999967,1.2257070528799665
2013-05-01,3.1649485128000343,1.0349484007599892
2013-06-01,3.1569234988000288,1.0869235659599843
2013-07-01,3.1505881176000416,1.1605881081999996
2013-08-01,3.142634660639931,1.4426346107599923
2013-09-01,3.134314329280016,1.4743143634400155
2013-10-01,3.1285191251199826,1.4685191604799994
2013-11-01,3.1170705088799493,1.7970704532400001
2013-12-01,3.1060817671600445,2.3460817759599895
2014-01-01,3.095283180079979,3.185283183320016
2014-02-01,3.081141054080032,3.11114105340002
