date,trans_1_1_mean,trans_1_2_mean,trans_1_3_mean,trans_2_1_mean,trans_2_2_mean,trans_2_3_mean,trans_3_1_mean,trans_3_2_mean,trans_3_3_mean
1989-07-01,0.9695343928800187,0.04682099619999975,0.01470773180000232,0.021306950400000427,0.9071805679199996,0.044338586480000775,0.009158662000001577,0.0459984416800008,0.9409536814400195
1989-08-01,0.9710418501199961,0.04740218543999881,0.014676524720002148,0.019920360959999852,0.9062921462000194,0.04425747584000117,0.009037790920001416,0.0463056621600001,0.9410660042800051
1989-09-01,0.9723799621600143,0.04795995168000081,0.01475795740000235,0.018725677480000962,0.9053286034399802,0.04426345359999873,0.008894361320001268,0.046711433120000714,0.9409785859599944
1989-10-01,0.9726866224399849,0.047875970519999415,0.014682818160002099,0.01847245676000082,0.905358310760012,0.04432048955999997,0.008840932000001238,0.04676570607999982,0.940996705480008
1989-11-01,0.9729351108000042,0.047995495200000814,0.01472157300000201,0.018293359040000894,0.9052994285200102,0.04435596472000047,0.008771535560001167,0.04670505847999996,0.9409224654800084
1989-12-01,0.973187180839998,0.048007700200000204,0.014714670000002135,0.018114173600001164,0.9052173400399982,0.04428653151999898,0.008698654480001067,0.04677494543999947,0.9409988067200156
1990-01-01,0.973194089600003,0.048103600080000385,0.01476008224000225,0.018219137880000593,0.9049980391600163,0.044348559480000015,0.00858675668000121,0.046898354960000097,0.9408913586000213
1990-02-01,0.9729282296000086,0.048233119679999666,0.014795614160002406,0.01854345880000106,0.9048362810400196,0.044253391239999135,0.008528313720001212,0.04693059831999991,0.9409510048400028
1990-03-01,0.9726352969999827,0.04819959239999988,0.01474229992000232,0.018902862040000364,0.9050003645999851,0.04433115635999951,0.008461841480001142,0.04680004172000066,0.9409265177200098
1990-04-01,0.9735938170000099,0.04833133459999963,0.014732546400002069,0.01801973948000118,0.9047558856800113,0.04439128511999909,0.008386434240001274,0.04691278711999983,0.9408761788000122
1990-05-01,0.9743349907999898,0.048502299240000254,0.014770885320001786,0.017395471640001194,0.9043943287200051,0.04440242332000065,0.008269508560000997,0.047103370600000916,0.9408267069200102
1990-06-01,0.9744990242800035,0.048626064520000074,0.014744319040001815,0.017287787760001467,0.9043244507599763,0.04436637015999957,0.008213187680001045,0.0470494878800013,0.9408893235200061
1990-07-01,0.9747023130399899,0.04861923555999926,0.014729077000002247,0.017145040920001443,0.9042110228799974,0.044400125480000614,0.00815265260000098,0.04716973780000043,0.9408707952400046
1990-08-01,0.9740671435600006,0.04856391784000034,0.014741709560001825,0.017857709560001375,0.9043953466000055,0.044277289200000715,0.00807513708000092,0.04704072691999988,0.9409809932399925
1990-09-01,0.9688862858799887,0.0483671253600003,0.014681446960001978,0.02300185059999968,0.9050948977200081,0.044262120120001164,0.008111865640001017,0.04653800700000047,0.9410564255600005
1990-10-01,0.966498740240001,0.04759600708000077,0.014650156640002134,0.025370109760000675,0.9068407682000137,0.04406018759999966,0.008131151240000982,0.04556324495999992,0.9412896484800223
1990-11-01,0.9664474378800113,0.04696701616000014,0.014602148160002344,0.025456532039999546,0.9080228963200085,0.04390238055999996,0.008096025160000988,0.04501008068000143,0.9414954790800029
1990-12-01,0.9664097986000036,0.046499882440000466,0.014536436320002124,0.02545788644000044,0.9090347658800079,0.04379277764000127,0.008132318080001116,0.04446536348000004,0.9416707890400224
1991-01-01,0.9663414240399986,0.045964055960000326,0.014474114080002152,0.02553522907999938,0.9102076482399969,0.04368670052000003,0.008123343600000919,0.04382829368000004,0.9418391764000187
1991-02-01,0.9661890272399963,0.04528417292000105,0.014456432160002032,0.025646654400000166,0.9117531518399947,0.0435675233199999,0.008164322080000973,0.04296265740000092,0.9419760402000085
1991-03-01,0.9659173853200048,0.04587416904000003,0.014520584560002082,0.025841503560000263,0.9120871909999934,0.0435727200400003,0.008241104880000955,0.04203863212000032,0.941906697079997
1991-04-01,0.9655798250799852,0.04722611971999888,0.014451856200001847,0.02615256584000018,0.911521498079987,0.043521285079999444,0.008267602040001121,0.04125238439999999,0.9420268681200025
1991-05-01,0.9651743004000048,0.04806194052000044,0.014472759960002064,0.026507469439999994,0.9113202133199988,0.04346036056000138,0.008318232040001119,0.04061782400000074,0.9420668975999863
1991-06-01,0.9654326618000054,0.05173596696000001,0.014495220000002291,0.026286541039999722,0.9074861714799968,0.04340273880000062,0.008280783960001002,0.04077784188000054,0.9421020460800117
1991-07-01,0.9663677196399958,0.05644792352000031,0.014492770720002225,0.02556380596000005,0.9018449995199974,0.04354287539999983,0.008068469200001097,0.04170707992000019,0.9419643628800178
1991-08-01,0.967122864719996,0.058623751640000665,0.014524172680002055,0.025000572239999908,0.8989330529600066,0.04355936399999984,0.00787656248000094,0.04244319084000061,0.9419164534000131
1991-09-01,0.9673684695199877,0.058755802840000516,0.014495814640002184,0.02477200864000012,0.8988882807199954,0.04355727127999991,0.00785951136000087,0.042355924240001,0.9419469207599831
1991-10-01,0.9676058305600035,0.05872253536000016,0.014486279400002192,0.024618261839999413,0.899031753080022,0.043652927879999914,0.0077759108800010196,0.04224571268000064,0.9418607935599949
1991-11-01,0.967768448639998,0.05834726816000032,0.014478084960002578,0.02448779747999982,0.8995458192000126,0.043553531120000634,0.0077437621600010415,0.04210689972000073,0.9419683888800127
